uniqueVisitId,hitId,pagePath,ecommerce_action_type,transactionid
9894955795481014038:1471809158,9894955795481014038:1471809158:5,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9894955795481014038:1471809158,9894955795481014038:1471809158:18,/google+redesign/apparel/men++s/men++s+outerwear,3,
9894955795481014038:1471809158,9894955795481014038:1471809158:25,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:33,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:34,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:38,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:40,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:43,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:46,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:49,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:60,/yourinfo.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:73,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9894955795481014038:1471809158,9894955795481014038:1471809158:106,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9894955795481014038:1471809158,9894955795481014038:1471809158:121,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:134,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:138,/payment.html,5,
9867391854624327654:1474502432,9867391854624327654:1474502432:3,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9867391854624327654:1474502432,9867391854624327654:1474502432:9,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
2658915192633968879:1474477536,2658915192633968879:1474477536:6,/store.html,1,
9718491620172849126:1474518068,9718491620172849126:1474518068:8,/google+redesign/bags,3,
4918187883216697939:1481592965,4918187883216697939:1481592965:4,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
4918187883216697939:1481592965,4918187883216697939:1481592965:5,/google+redesign/apparel/men++s/men++s+outerwear,1,
5687469759898912723:1481554989,5687469759898912723:1481554989:5,/google+redesign/electronics/quickview,2,
094645098566597719:1481588018,094645098566597719:1481588018:9,/google+redesign/shop+by+brand/google,1,
909635009594446573:1481576921,909635009594446573:1481576921:2,/google+redesign/apparel/headgear,1,
243443174438768554:1481573930,243443174438768554:1481573930:7,/asearch.html/quickview,2,
243443174438768554:1481573930,243443174438768554:1481573930:24,/payment.html,5,
0071895336593296958:1481540012,0071895336593296958:1481540012:6,/google+redesign/apparel/quickview,2,
0071895336593296958:1481540012,0071895336593296958:1481540012:8,/google+redesign/apparel/quickview,2,
0071895336593296958:1481540012,0071895336593296958:1481540012:35,/google+redesign/apparel,1,
0071895336593296958:1481540012,0071895336593296958:1481540012:48,/google+redesign/apparel,1,
0071895336593296958:1481540012,0071895336593296958:1481540012:64,/google+redesign/apparel/quickview,2,
0071895336593296958:1481540012,0071895336593296958:1481540012:68,/google+redesign/apparel/quickview,2,
0071895336593296958:1481540012,0071895336593296958:1481540012:70,/google+redesign/apparel/quickview,2,
0071895336593296958:1481540012,0071895336593296958:1481540012:72,/google+redesign/apparel/quickview,2,
0968235235439652207:1470493552,0968235235439652207:1470493552:6,/google+redesign/shop+by+brand/youtube/quickview,2,
4710434631190919123:1470517857,4710434631190919123:1470517857:9,/google+redesign/bags/quickview,2,
9773694883123558062:1470522007,9773694883123558062:1470522007:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9773694883123558062:1470522007,9773694883123558062:1470522007:6,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
1463636140819732503:1470532980,1463636140819732503:1470532980:10,/google+redesign/office,1,
1463636140819732503:1470529786,1463636140819732503:1470529786:7,/google+redesign/bags,3,
1463636140819732503:1470529786,1463636140819732503:1470529786:11,/google+redesign/office,1,
1463636140819732503:1470529786,1463636140819732503:1470529786:12,/google+redesign/office/quickview,2,
0691969555315832538:1470491570,0691969555315832538:1470491570:4,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
0691969555315832538:1470491570,0691969555315832538:1470491570:19,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
0691969555315832538:1470491570,0691969555315832538:1470491570:20,/google+redesign/apparel/kid+s/kid+s+youth,1,
0691969555315832538:1470491570,0691969555315832538:1470491570:23,/yourinfo.html,5,
4901165362395652940:1480349239,4901165362395652940:1480349239:3,/asearch.html,1,
7557255712919042597:1480372702,7557255712919042597:1480372702:5,/google+redesign/drinkware/mugs+and+cups/quickview,2,
6234835144130011219:1480376657,6234835144130011219:1480376657:7,/google+redesign/bags/backpacks,1,
3149356399507755340:1480384293,3149356399507755340:1480384293:5,/google+redesign/electronics/audio/quickview,2,
7831153588410737092:1480356470,7831153588410737092:1480356470:7,/payment.html,5,
7831153588410737092:1480356470,7831153588410737092:1480356470:8,/revieworder.html,5,
7971266149003395035:1480387692,7971266149003395035:1480387692:6,/google+redesign/accessories/fun/quickview,2,
5798385047632585355:1480370119,5798385047632585355:1480370119:7,/google+redesign/bags/backpacks,1,
6022813589669138423:1480359512,6022813589669138423:1480359512:9,/google+redesign/office/notebooks++journals,1,
6178210372840611107:1480367777,6178210372840611107:1480367777:4,/google+redesign/accessories/quickview,2,
6178210372840611107:1480367777,6178210372840611107:1480367777:5,/google+redesign/accessories,1,
5477992954801999098:1480379044,5477992954801999098:1480379044:2,/google+redesign/apparel/men++s/men++s+outerwear,1,
4545779914966510768:1480344839,4545779914966510768:1480344839:7,/google+redesign/apparel/mens/mens+performance+wear,1,
79158087496430669:1480394560,79158087496430669:1480394560:11,/store.html,3,
6178210372840611107:1480366587,6178210372840611107:1480366587:13,/google+redesign/accessories/quickview,2,
5814980334876441459:1480392461,5814980334876441459:1480392461:7,/google+redesign/drinkware/quickview,2,
5814980334876441459:1480392461,5814980334876441459:1480392461:12,/revieworder.html,5,
5418555154909320851:1480361966,5418555154909320851:1480361966:13,/google+redesign/shop+by+brand/youtube/quickview,2,
5418555154909320851:1480361966,5418555154909320851:1480361966:14,/google+redesign/shop+by+brand/youtube,1,
9374961238874023812:1480377343,9374961238874023812:1480377343:8,/google+redesign/bags/backpacks,1,
9374961238874023812:1480377343,9374961238874023812:1480377343:11,/google+redesign/bags/backpacks/quickview,2,
9374961238874023812:1480377343,9374961238874023812:1480377343:13,/google+redesign/bags/backpacks/quickview,2,
4702218087119641403:1480395924,4702218087119641403:1480395924:8,/google+redesign/accessories/stickers/quickview,2,
6989586816285464169:1479590526,6989586816285464169:1479590526:4,/google+redesign/apparel/men++s,1,
0742755733830136354:1479618042,0742755733830136354:1479618042:10,/asearch.html/quickview,2,
6223302340717834050:1479602591,6223302340717834050:1479602591:14,/google+redesign/bags/backpacks/quickview,2,
8438914463651056407:1479550548,8438914463651056407:1479550548:17,/google+redesign/accessories/housewares,1,
8438914463651056407:1479550548,8438914463651056407:1479550548:20,/google+redesign/accessories/housewares/quickview,2,
8438914463651056407:1479550548,8438914463651056407:1479550548:21,/google+redesign/accessories/housewares,1,
6232735730122462618:1471838262,6232735730122462618:1471838262:21,/google+redesign/bags,1,
6232735730122462618:1471838262,6232735730122462618:1471838262:36,/google+redesign/apparel/women+s,1,
6232735730122462618:1471838262,6232735730122462618:1471838262:49,/google+redesign/apparel/women+s,3,
6232735730122462618:1471838262,6232735730122462618:1471838262:54,/revieworder.html,5,
6225210360701493625:1471847025,6225210360701493625:1471847025:42,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
6225210360701493625:1471847025,6225210360701493625:1471847025:52,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
6225210360701493625:1471847025,6225210360701493625:1471847025:60,/google+redesign/electronics/quickview,2,
9894955795481014038:1471801706,9894955795481014038:1471801706:10,/google+redesign/office,3,
9894955795481014038:1471801706,9894955795481014038:1471801706:22,/google+redesign/electronics/quickview,2,
9894955795481014038:1471801706,9894955795481014038:1471801706:36,/yourinfo.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:39,/revieworder.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:41,/yourinfo.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:42,/payment.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:51,/revieworder.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:64,/payment.html,5,
9894955795481014038:1471801706,9894955795481014038:1471801706:74,/ordercompleted.html,6,ORD20160821963
9894955795481014038:1471801706,9894955795481014038:1471801706:88,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9894955795481014038:1471801706,9894955795481014038:1471801706:89,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9894955795481014038:1471801706,9894955795481014038:1471801706:117,/google+redesign/apparel/men++s/men++s+t+shirts,3,
9894955795481014038:1471809158,9894955795481014038:1471809158:9,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9894955795481014038:1471809158,9894955795481014038:1471809158:20,/yourinfo.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:50,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:56,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:61,/payment.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:117,/yourinfo.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:127,/revieworder.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:136,/yourinfo.html,5,
9894955795481014038:1471809158,9894955795481014038:1471809158:140,/ordercompleted.html,6,ORD20160821964
8353612483324517643:1474494393,8353612483324517643:1474494393:2,/google+redesign/drinkware,1,
816701130373045728:1474491364,816701130373045728:1474491364:4,/google+redesign/apparel/women+s/quickview,2,
816701130373045728:1474491364,816701130373045728:1474491364:5,/google+redesign/apparel/women+s,1,
3776141341848247589:1474468859,3776141341848247589:1474468859:4,/google+redesign/apparel/women+s/women+s+t+shirts,1,
2658915192633968879:1474477536,2658915192633968879:1474477536:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2658915192633968879:1474477536,2658915192633968879:1474477536:8,/store.html,1,
5565738987174485837:1474492983,5565738987174485837:1474492983:5,/google+redesign/shop+by+brand/youtube,1,
8686073245225873959:1474461768,8686073245225873959:1474461768:9,/google+redesign/office/notebooks++journals/quickview,2,
8686073245225873959:1474461768,8686073245225873959:1474461768:10,/google+redesign/office/notebooks++journals,1,
5919206761769838224:1474506848,5919206761769838224:1474506848:9,/store.html/quickview,2,
5919206761769838224:1474506848,5919206761769838224:1474506848:12,/store.html,1,
2351329739798371879:1474466848,2351329739798371879:1474466848:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2351329739798371879:1474466848,2351329739798371879:1474466848:3,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
8330481022235196949:1474484950,8330481022235196949:1474484950:9,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
6449377296732433939:1474524739,6449377296732433939:1474524739:10,/google+redesign/drinkware/quickview,2,
6832988697508295111:1474488440,6832988697508295111:1474488440:11,/basket.html,4,
1292918695745531394:1474489933,1292918695745531394:1474489933:15,/google+redesign/office/writing+instruments,1,
1453028927786904034:1474500355,1453028927786904034:1474500355:6,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
5623245668710415983:1480373122,5623245668710415983:1480373122:5,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
122186926064014638:1480339940,122186926064014638:1480339940:8,/google+redesign/bags/backpacks/quickview,2,
122186926064014638:1480339940,122186926064014638:1480339940:10,/google+redesign/bags/backpacks,1,
9508546152429052363:1480344798,9508546152429052363:1480344798:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2681184143309917165:1480344679,2681184143309917165:1480344679:21,/google+redesign/accessories/stickers,1,
2681184143309917165:1480344679,2681184143309917165:1480344679:28,/google+redesign/accessories/stickers/quickview,2,
1233984196205205270:1480392142,1233984196205205270:1480392142:22,/google+redesign/electronics/quickview,2,
5814980334876441459:1480375770,5814980334876441459:1480375770:5,/yourinfo.html,5,
4835082938415020542:1480358291,4835082938415020542:1480358291:33,/store.html,1,
0435284079726114731:1480386561,0435284079726114731:1480386561:51,/google+redesign/apparel/headgear/quickview,2,
0435284079726114731:1480386561,0435284079726114731:1480386561:54,/basket.html,4,
5023592935923551604:1480346073,5023592935923551604:1480346073:16,/google+redesign/apparel/mens+outerwear/google+mens+zip+hoodie.axd,3,
5023592935923551604:1480346073,5023592935923551604:1480346073:30,/basket.html,4,
5023592935923551604:1480346073,5023592935923551604:1480346073:34,/google+redesign/bags/backpacks,1,
5023592935923551604:1480346073,5023592935923551604:1480346073:35,/google+redesign/bags/backpacks/quickview,2,
5023592935923551604:1480346073,5023592935923551604:1480346073:41,/google+redesign/drinkware/mugs+and+cups,3,
5023592935923551604:1480346073,5023592935923551604:1480346073:48,/google+redesign/electronics/electronics+accessories,1,
5023592935923551604:1480346073,5023592935923551604:1480346073:69,/yourinfo.html,5,
5023592935923551604:1480346073,5023592935923551604:1480346073:70,/payment.html,5,
5023592935923551604:1480346073,5023592935923551604:1480346073:71,/payment.html,5,
9583270159541437596:1477365478,9583270159541437596:1477365478:8,/google+redesign/electronics/power,1,
6767197648375829580:1477354516,6767197648375829580:1477354516:13,/google+redesign/electronics/quickview,2,
197469140498985637:1477342496,197469140498985637:1477342496:6,/google+redesign/accessories/fun,3,
