hitId,productName,productCategory,productRevenue,productPrice,productQuantity
3535752486199011110:1480625155:12,Google Men's  Zip Hoodie,Home/Apparel/Men's/,,55990000,
3535752486199011110:1480625155:14,Google Men's  Zip Hoodie,Home/Apparel/Men's/,,55990000,
0220561456361198317:1480602567:7,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
26995773447723401:1480602369:3,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
26995773447723401:1480602369:5,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
26995773447723401:1480602369:17,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,,98990000,
26995773447723401:1480602369:19,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,,98990000,
8394175225593613018:1480617225:5,Google Metallic Notebook Set,Home/Office/Notebooks & Journals/,,4790000,
8394175225593613018:1480617225:7,Google Metallic Notebook Set,Home/Office/Notebooks & Journals/,,4790000,
8394175225593613018:1480617225:9,Google Metallic Notebook Set,${escCatTitle},,4790000,1
8394175225593613018:1480617225:12,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,,10390000,
8394175225593613018:1480617225:14,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,,10390000,1
5623245668710415983:1480608009:4,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,13590000,
5623245668710415983:1480608009:7,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,,17590000,
5623245668710415983:1480608009:9,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,,17590000,1
5623245668710415983:1480608009:12,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,,19990000,
5623245668710415983:1480608009:14,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,,15990000,
5623245668710415983:1480608009:16,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,,15990000,1
5623245668710415983:1480608009:18,Insulated Bottle,(not set),,17590000,1
0513058773912167375:1480642699:14,Google 22 oz Water Bottle,Home/Drinkware/,,2990000,
0513058773912167375:1480642699:16,Google 22 oz Water Bottle,Home/Drinkware/,,2990000,1
0513058773912167375:1480642699:17,Google 22 oz Water Bottle,Home/Drinkware/,,2990000,1
9845492440533906705:1480621288:14,YouTube Leatherette Notebook Combo,Home/Office/Notebooks & Journals/,,6990000,
050909900177488258:1480618182:9,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,44790000,
050909900177488258:1480618182:11,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,31990000,
050909900177488258:1480618182:13,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,44790000,
050909900177488258:1480618182:15,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,44790000,1
050909900177488258:1480618182:18,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
050909900177488258:1480618182:20,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
050909900177488258:1480618182:27,Android BTTF Cosmos Graphic Tee,${escCatTitle},,15990000,
050909900177488258:1480618182:30,Google Kick Ball,Home/Accessories/Fun/,,1590000,
050909900177488258:1480618182:32,Google Kick Ball,Home/Accessories/Fun/,,1590000,
3082758110052514231:1480624904:6,Collapsible Shopping Bag,Home/Bags/Shopping and Totes/,,4990000,
3082758110052514231:1480624904:8,Collapsible Shopping Bag,Home/Bags/Shopping and Totes/,,4990000,
3082758110052514231:1480624904:10,Collapsible Shopping Bag,${escCatTitle},,4990000,1
3082758110052514231:1480624904:14,Google Sunglasses,Home/Accessories/Fun/,,3500000,
3082758110052514231:1480624904:16,Google Sunglasses,Home/Accessories/Fun/,,3500000,
3082758110052514231:1480624904:18,Google Sunglasses,${escCatTitle},,3500000,1
3082758110052514231:1480624904:21,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,4500000,
3082758110052514231:1480624904:23,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,4500000,
3082758110052514231:1480624904:24,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,4500000,
3082758110052514231:1480624904:27,Google Car Clip Phone Holder,Home/Accessories/Housewares/,,6990000,
3082758110052514231:1480624904:29,Google Car Clip Phone Holder,Home/Accessories/Housewares/,,6990000,
3082758110052514231:1480624904:31,Google Car Clip Phone Holder,${escCatTitle},,6990000,1
3082758110052514231:1480624904:40,Recycled Mouse Pad,Home/Office/Office Other/,,1500000,
3082758110052514231:1480624904:41,Recycled Mouse Pad,Home/Office/Office Other/,,1500000,1
6797327850087338835:1480618890:5,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,,21990000,
6797327850087338835:1480618890:7,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,,21990000,1
6797327850087338835:1480618890:10,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,,24990000,
6797327850087338835:1480618890:12,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,,24990000,
6797327850087338835:1480618890:14,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,,24990000,
6797327850087338835:1480618890:16,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,,21990000,
6797327850087338835:1480618890:18,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,,21990000,
6797327850087338835:1480618890:28,YouTube Custom Decals,${escCatTitle},,1990000,2
6797327850087338835:1480618890:30,YouTube Trucker Hat,(not set),,21990000,1
6797327850087338835:1480618890:32,YouTube Twill Cap,${escCatTitle},,10990000,1
6797327850087338835:1480618890:34,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,1
6797327850087338835:1480618890:36,YouTube Leatherette Notebook Combo,${escCatTitle},,6990000,1
6797327850087338835:1480618890:47,YouTube Custom Decals,Office,4680000,1590000,2
6797327850087338835:1480618890:47,YouTube Twill Cap,Apparel,10290000,8790000,1
6797327850087338835:1480618890:47,24 oz YouTube Sergeant Stripe Bottle,Drinkware,7890000,6390000,1
6797327850087338835:1480618890:47,YouTube Leatherette Notebook Combo,Office,12680000,5590000,2
8613941918489869666:1480620968:4,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,,1990000,
8613941918489869666:1480620968:6,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,,1990000,1
8613941918489869666:1480620968:9,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,,3990000,
8613941918489869666:1480620968:11,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,,3990000,1
8613941918489869666:1480620968:16,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
8613941918489869666:1480620968:18,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
8613941918489869666:1480620968:23,Google Laptop Backpack,Home/Bags/Backpacks/,,99990000,
8613941918489869666:1480620968:24,Google Laptop Backpack,Home/Bags/Backpacks/,,99990000,
8613941918489869666:1480620968:28,Google Slim Utility Travel Bag,Home/Bags/More Bags/,,14990000,
8613941918489869666:1480620968:29,Google Slim Utility Travel Bag,Home/Bags/More Bags/,,14990000,1
8613941918489869666:1480620968:34,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,,24990000,
8613941918489869666:1480620968:36,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,,24990000,1
8613941918489869666:1480620968:46,Google Laptop and Cell Phone Stickers,Office,3190000,1990000,1
8613941918489869666:1480620968:46,Recycled Paper Journal Set,Office,5190000,3990000,1
8613941918489869666:1480620968:46,Ballpoint Stick Pen 4 Pack,Office,5190000,3990000,1
8613941918489869666:1480620968:46,Google Slim Utility Travel Bag,Bags,16190000,14990000,1
8613941918489869666:1480620968:46,26 oz Double Wall Insulated Bottle,Drinkware,26190000,24990000,1
1833173122564495091:1478342747:2,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
94561904728998244:1478345888:5,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
94561904728998244:1478345888:6,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
779802578215771773:1478345898:5,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
779802578215771773:1478345898:6,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
1833173122564495091:1478345867:3,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
1833173122564495091:1478345867:5,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
1833173122564495091:1478345867:7,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
6615637396354910223:1478391120:5,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,55990000,
6615637396354910223:1478391120:7,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,55990000,
0250323994264288611:1478344778:5,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
0250323994264288611:1478344778:6,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
8951208689934718226:1478375989:7,Google Twill Cap,Apparel,11490000,10990000,1
8951208689934718226:1478375989:7,Google Trucker Hat,Headgear,22490000,21990000,1
6384795504463600394:1478376711:7,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
6384795504463600394:1478376711:8,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
2613885684717350217:1478345880:6,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
2613885684717350217:1478345880:8,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
5417519845242479188:1478338963:2,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,,4990000,
5417519845242479188:1478338963:4,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,,23990000,
5417519845242479188:1478338963:6,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,,23990000,
5417519845242479188:1478338963:8,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,,23990000,
3640743620771361257:1478370242:3,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,44790000,
3640743620771361257:1478370242:5,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,44790000,
3640743620771361257:1478370242:7,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,95990000,
3640743620771361257:1478370242:9,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,95990000,
7293980571848461602:1478391098:6,Google Laptop and Cell Phone Stickers,${escCatTitle},,1990000,10
7293980571848461602:1478391098:12,Rainbow Stylus Pen,${escCatTitle},,1500000,10
3746107913233315742:1478345904:3,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3746107913233315742:1478345904:5,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,,12990000,
3746107913233315742:1478345904:7,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,1
3746107913233315742:1478345904:10,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3746107913233315742:1478345904:12,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,,12990000,
3746107913233315742:1478345904:14,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,,12990000,
3746107913233315742:1478345904:16,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,,12990000,
3746107913233315742:1478345904:18,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,,12990000,
174234677775141309:1478357569:4,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,51990000,
174234677775141309:1478357569:5,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,51990000,
174234677775141309:1478357569:16,Google Laptop and Cell Phone Stickers,Home/Accessories/,,1990000,
174234677775141309:1478357569:18,Google Laptop and Cell Phone Stickers,Home/Accessories/,,1990000,
7381206855600013027:1478353481:4,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/,,109990000,
8979277593875077358:1478378423:2,Recycled Mouse Pad,${escCatTitle},,1500000,25
8979277593875077358:1478378423:16,Recycled Mouse Pad,${escCatTitle},,1500000,
8979277593875077358:1478378423:18,Recycled Mouse Pad,${escCatTitle},,1500000,25
7846871337076862238:1478364199:17,Google Men's  Zip Hoodie,Home/Shop by Brand/,,55990000,
2178182479370064297:1478388230:2,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,,18990000,
2178182479370064297:1478388230:4,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,,18990000,1
2178182479370064297:1478388230:25,24 oz YouTube Sergeant Stripe Bottle,(not set),,7990000,1
2178182479370064297:1478388230:27,YouTube Leatherette Notebook Combo,(not set),,6990000,1
485966265900702326:1478382039:7,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,18990000,
485966265900702326:1478382039:8,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,18990000,1
485966265900702326:1478382039:11,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,51990000,
485966265900702326:1478382039:13,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,51990000,1
485966265900702326:1478382039:17,Google Lunch Bag,Home/Bags/More Bags/,,13990000,
485966265900702326:1478382039:19,Google Lunch Bag,Home/Bags/More Bags/,,13990000,1
485966265900702326:1478382039:22,Google Doodle Decal,Home/Accessories/Stickers/,,3500000,
485966265900702326:1478382039:24,Google Doodle Decal,Home/Accessories/Stickers/,,3500000,1
485966265900702326:1478382039:29,Google Women's Vintage Hero Tee White,Apparel,20740000,18990000,1
485966265900702326:1478382039:29,Google Men's Pullover Hoodie Grey,Apparel,53740000,51990000,1
485966265900702326:1478382039:29,Google Lunch Bag,Bags,15740000,13990000,1
485966265900702326:1478382039:29,Google Doodle Decal,Office,5250000,3500000,1
264424129376181726:1478400884:3,Google Twill Cap,Home/Apparel/Headgear/,,10990000,
264424129376181726:1478400884:5,Google Twill Cap,Home/Apparel/Headgear/,,10990000,1
264424129376181726:1478400884:8,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478400884:10,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478400884:13,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478400884:15,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478400884:22,Google Sunglasses,Home/Accessories/Fun/,,2800000,
264424129376181726:1478400884:24,Google Sunglasses,Home/Accessories/Fun/,,2800000,1
264424129376181726:1478400884:27,Google Sunglasses,Home/Accessories/Fun/,,2800000,
264424129376181726:1478400884:29,Google Sunglasses,Home/Accessories/Fun/,,2800000,1
264424129376181726:1478400884:32,Google Sunglasses,Home/Accessories/Fun/,,2800000,
264424129376181726:1478400884:34,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,
264424129376181726:1478400884:36,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,1
5790959769793995667:1478385699:8,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,,8990000,
5790959769793995667:1478385699:11,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,,89990000,
5790959769793995667:1478385699:24,Leather and Metal Ballpoint Pen,Home/Office/Writing Instruments/,,17990000,
5790959769793995667:1478385699:26,Google Stylus Pen w/ LED Light,Home/Office/Writing Instruments/,,5500000,
5790959769793995667:1478385699:35,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,,2990000,
5790959769793995667:1478385699:39,Google Tube Power Bank,Home/Electronics/Power/,,16990000,
264424129376181726:1478386884:5,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
264424129376181726:1478386884:6,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
264424129376181726:1478386884:12,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
264424129376181726:1478386884:14,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
264424129376181726:1478386884:17,Google Twill Cap,Home/Apparel/Headgear/,,10990000,
264424129376181726:1478386884:19,Google Twill Cap,Home/Apparel/Headgear/,,10990000,
264424129376181726:1478386884:21,Google Twill Cap,${escCatTitle},,10990000,1
264424129376181726:1478386884:25,Google Stretch Fit Hat,Home/Apparel/Headgear/,,21990000,
264424129376181726:1478386884:27,Google Stretch Fit Hat,Home/Apparel/Headgear/,,21990000,
264424129376181726:1478386884:30,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
264424129376181726:1478386884:32,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
264424129376181726:1478386884:46,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478386884:48,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478386884:52,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478386884:53,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478386884:56,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478386884:58,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478386884:61,Google Sunglasses,Home/Accessories/Fun/,,3500000,
264424129376181726:1478386884:63,Google Sunglasses,Home/Accessories/Fun/,,3500000,1
264424129376181726:1478386884:66,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,4500000,
264424129376181726:1478386884:68,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,4500000,1
264424129376181726:1478370473:15,Seat Pack Organizer,Home/Accessories/Fun/,,9590000,
264424129376181726:1478370473:16,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,
264424129376181726:1478370473:18,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,
